recipe_id,name,way,weight,calorie,carbohydrate,protein,fat,salt,img_small,img_big,category,dish
3264,돼지고기 포두부 파스타,3,230.8,459.4,9.9,35.6,30.8,211.8,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9XCr,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9XDZ,기타,1
3296,단호박 양파잼 샌드위치,6,181.6,287.0,41.8,10.5,8.6,489.2,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9l5l,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9l7r,기타,1
3201,시금치크림치즈 빵,6,100.0,303.0,36.07,9.2,13.54,2.28,http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202054852_1612255732266.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202054915_1612255755088.jpg,기타,1
2966,무말랭이김치,6,35.0,10.86,2.56,0.14,0.0,1.85,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408105718_1554688638823.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408105720_1554688640643.jpg,반찬,1
3015,코울슬로샐러드,6,50.0,44.1,4.2,0.6,2.8,26.8,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308020951_1678252191936.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308021004_1678252204020.jpg,반찬,1
3062,마들깨미역국,2,318.0,161.9,13.1,6.8,9.2,173.6,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309012227_1583727747787.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309011407_1583727247275.JPG,국&찌개,1
3064,바지락맑은국,2,150.0,9.9,0.8,1.5,0.1,82.7,http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307040515_1678172715096.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307040527_1678172727724.jpg,국&찌개,1
3158,통배추 겉절이,6,35.0,22.0,2.6,1.0,0.8,110.2,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313025524_1678686924073.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313025536_1678686936046.jpg,반찬,1
3240,포니언 스프,2,200.0,187.8,24.1,5.0,7.9,109.1,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313030603_1678687563726.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313030613_1678687573820.jpg,일품,1
3246,가지 탕수육,5,164.5,297.2,27.2,7.5,17.6,596.3,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF8rC,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF8rr,일품,1
3293,토마토소스 애호박냉파스타,6,243.3,121.7,9.4,2.7,8.1,425.3,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9bhk,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9biN,기타,1
3299,새우채소 김치롤,6,229.2,121.1,5.5,14.2,4.7,526.4,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9nfC,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9ngD,반찬,1
3243,토마토채소스프와 연어소바찜,4,329.0,260.0,37.2,16.3,5.1,250.5,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF6ZH,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF6Z_,일품,1
3241,참나물무말이 물김치,6,103.3,34.4,7.5,0.8,0.2,209.0,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF29h,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF2AL,반찬,1
2967,소고기 무국,2,287.0,46.5,3.42,6.49,0.77,226.87,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110212_1554688932975.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110214_1554688934793.jpg,국&찌개,1
3016,매운락교무침,6,70.0,46.9,8.4,0.9,1.1,500.6,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309033105_1678343465526.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309033115_1678343475589.jpg,반찬,1
3017,채소초밥,6,280.0,393.26,87.64,7.59,1.37,144.48,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410014740_1554871660142.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410014742_1554871662541.jpg,일품,1
3058,꽃게바지락찌개,2,301.0,23.2,0.2,1.4,1.3,113.5,http://www.foodsafetykorea.go.kr/uploadimg/20200306/20200306045438_1583481278124.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200306/20200306053512_1583483712261.JPG,국&찌개,1
3066,새뱅이찌개,2,200.0,74.9,14.7,3.8,0.1,561.0,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309020630_1583730390527.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309020649_1583730409257.JPG,국&찌개,1
3071,황태미역국,2,240.0,46.0,6.6,3.5,0.6,170.4,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308030341_1678255421758.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308030355_1678255435805.jpg,국&찌개,1
3081,매실입은가지닭볶음탕,3,153.0,211.4,9.2,26.2,7.7,241.6,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313021810_1584076690447.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313011934_1584073174517.JPG,반찬,1
3184,홍시잼 식빵,6,100.0,239.0,43.76,6.41,4.25,12.37,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129012126_1611894086934.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129012153_1611894113680.jpg,기타,1
3203,콩가루 소보로,6,100.0,279.0,41.91,9.08,8.35,13.53,http://www.foodsafetykorea.go.kr/uploadimg/20210204/20210204112827_1612405707511.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210204/20210204112904_1612405744087.jpg,기타,1
3215,곤약 가스,1,310.0,449.8,39.0,15.0,26.0,385.3,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210113042_1612924242867.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210113111_1612924271670.JPG,일품,1
3260,두부크림 관자뇨키,2,234.0,267.6,12.9,26.5,12.2,478.9,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9W1G,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9W2t,일품,1
2968,"삼색나물, 토마토양념장",6,42.0,35.96,5.71,1.71,0.7,103.32,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110832_1554689312799.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110835_1554689315136.jpg,반찬,1
3204,삼색 브레드 스틱,6,100.0,315.0,51.04,10.61,7.55,1.61,http://www.foodsafetykorea.go.kr/uploadimg/20221208/20221208044129_1670485289362.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210205/20210205101413_1612487653268.jpg,기타,1
3242,양배추말이 김치,6,104.0,33.2,6.1,1.7,0.2,200.2,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF690,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF69g,반찬,1
3262,단호박 양고기볶음,4,271.9,244.3,21.8,23.1,7.2,157.8,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9WFj,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9WG4,반찬,1
2971,홍시에이드,6,101.0,42.14,10.3,0.18,0.02,2.06,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112605_1554690365803.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112607_1554690367702.jpg,후식,1
3060,낙지묵은지콩나물국,2,300.0,71.7,9.4,6.3,1.0,280.5,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309010557_1583726757270.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200306/20200306054659_1583484419895.JPG,국&찌개,1
3202,자색고구마 버터크림 빵,6,100.0,929.0,34.64,6.42,14.21,7.54,http://www.foodsafetykorea.go.kr/uploadimg/20210204/20210204112435_1612405475440.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210204/20210204112512_1612405512053.jpg,기타,1
3205,치아바타 피자빵,6,100.0,237.0,29.14,12.79,7.65,1.7,http://www.foodsafetykorea.go.kr/uploadimg/20221208/20221208044531_1670485531889.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210205/20210205101839_1612487919405.jpg,기타,1
3209,코코넛워터 토마토카레,2,457.0,583.9,88.6,25.2,14.3,601.2,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209105005_1612835405539.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209105029_1612835429888.JPG,일품,1
3244,치즈 단호박,4,340.0,379.3,49.0,19.0,11.9,248.5,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF7wm,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF7xa,일품,1
3263,강황 투움바 파스타,3,297.3,392.5,60.4,11.7,11.6,221.7,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9WOj,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9WPR,기타,1
2972,코다리 뿌리채소 들깨탕,2,347.0,93.33,3.64,14.75,2.2,155.11,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113144_1554690704520.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113146_1554690706494.jpg,국&찌개,1
3206,찹쌀 흰살 생선찜,4,155.5,206.1,20.0,16.4,6.8,284.6,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209103625_1612834585653.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209103649_1612834609280.JPG,일품,1
3210,깻잎퓌레를 곁들인 삼치새우,1,393.0,575.2,40.5,27.3,33.8,655.6,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209105401_1612835641196.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209105425_1612835665704.JPG,일품,1
3245,참나물페스토 파스타,3,210.0,462.2,54.5,11.8,21.9,60.8,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309094407_1678322647562.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309094419_1678322659413.jpg,일품,1
3265,카레삼겹살 파니니,3,308.7,655.5,80.1,23.9,26.6,738.3,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJetjt,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJetks,기타,1
3282,어린잎채소 건두부말이,6,89.9,233.8,7.3,12.7,17.1,156.7,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr97uZ,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr97vl,기타,1
2973,토마토 채소 계란찜,4,135.0,181.76,4.0,11.68,13.23,159.3,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113717_1554691037799.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113719_1554691039857.jpg,반찬,1
3011,배 깍두기,6,56.0,31.66,6.33,0.72,0.39,284.48,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410011724_1554869844830.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410011726_1554869846687.JPG,반찬,1
3063,바지락가자미완탕국,2,372.0,126.6,14.8,15.5,0.6,177.5,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309012513_1583727913803.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309012530_1583727930595.JPG,국&찌개,1
3163,저염보쌈김치,5,30.0,9.97,1.96,0.3,0.11,112.95,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125050101_1611561661950.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125050102_1611561662314.JPG,반찬,1
3207,새우게살 파프리카롤,6,103.3,108.3,8.9,6.8,5.0,366.0,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209104030_1612834830514.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209104047_1612834847543.JPG,일품,1
3247,콩국물소스를 곁들인 게살 냉채,6,316.0,231.6,14.5,16.3,12.0,475.4,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF9c7,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF9cm,일품,1
3266,방아잎 닭고기말이,1,289.3,501.9,4.8,43.8,34.2,344.1,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9XmD,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9XnL,반찬,1
3278,새우 카레 빠에야,3,233.2,366.9,60.6,14.9,7.2,370.6,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr94dA,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr94dr,밥,1
3367,오징어 가라아게&칠리소스,5,200.0,595.1,30.4,25.1,41.5,307.7,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309032043_1678342843593.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309032057_1678342857757.jpg,반찬,1
2976,콜라비 깍두기,6,30.0,14.0,2.6,0.6,0.2,40.5,http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307044956_1678175396907.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307045008_1678175408478.jpg,반찬,1
2981,비타 오이 물김치,6,55.0,13.46,2.99,0.34,0.02,30.88,,,반찬,1
3065,감자미역국,2,300.0,35.4,2.5,1.1,2.3,174.6,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309015125_1583729485543.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309015125_1583729485801.JPG,국&찌개,1
3164,청경채 김치,6,95.0,53.7,9.9,1.9,0.7,382.6,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309030413_1678341853588.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309030427_1678341867817.jpg,반찬,1
3208,두부 새우볼,3,170.0,187.1,8.4,15.3,10.3,288.1,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209104612_1612835172747.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210209/20210209104642_1612835202027.JPG,일품,1
3248,소고기육전과 전복내장소스,1,106.6,341.6,11.8,16.6,25.3,191.6,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF9m5,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NeTnFJF9mn,일품,1
3267,라이스페이퍼 수제소시지,1,241.5,542.8,38.3,38.6,26.1,451.7,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJeu8m,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJeu9w,반찬,1
3277,치즈토마토 가지구이,3,147.8,263.6,9.4,14.8,18.5,200.7,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr94St,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr94Tu,일품,1
3288,묵은지 밀푀유나베,2,178.6,115.5,5.2,12.1,5.2,356.5,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr99W1,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr99XV,국&찌개,1
3363,생선까스&타르타르소스,5,130.0,277.3,8.0,14.5,20.8,201.2,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313013838_1678682318628.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313013849_1678682329716.jpg,반찬,1
2978,곤약 감자조림,6,61.0,37.8,8.78,0.64,0.01,305.0,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408011910_1554697150266.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408011912_1554697152077.jpg,반찬,1
3067,배추된장국,2,300.0,44.9,4.0,4.2,1.3,52.1,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309022612_1583731572075.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309022119_1583731279135.JPG,국&찌개,1
3070,한우굴라쉬,2,300.0,86.7,9.6,4.4,3.4,178.5,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309035140_1583736700730.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309035156_1583736716948.JPG,국&찌개,1
3165,요거트강화순무김치,6,45.0,15.87,2.75,0.9,0.14,29.8,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125050922_1611562162968.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125050950_1611562190121.JPG,반찬,1
3211,크림카레소스를 곁들인 함초두부스테이크,1,210.0,289.9,13.4,28.7,13.5,349.6,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210102914_1612920554422.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210102934_1612920574730.JPG,기타,1
3268,레몬등갈비구이,1,100.0,281.4,2.0,24.4,19.5,74.3,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308013049_1678249849873.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308013059_1678249859614.jpg,반찬,1
2979,과일 먹은 닭탕수,5,64.0,104.12,11.33,5.07,4.28,25.88,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408012615_1554697575394.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408012617_1554697577300.jpg,반찬,1
3068,콜리플라워미역국,2,322.0,20.9,0.6,1.3,1.5,113.1,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309023204_1583731924541.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309023204_1583731924770.JPG,국&찌개,1
3080,구기자모듬장조림,6,45.0,59.2,5.3,4.3,2.3,215.6,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313011138_1584072698244.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313011156_1584072716907.JPG,반찬,1
3166,오미자저염나박김치,6,76.0,43.05,9.8,0.42,0.24,7.24,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125051842_1611562722531.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125051842_1611562722923.JPG,반찬,1
3212,메밀면 샐러드,6,164.0,201.5,26.9,9.4,6.2,308.8,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210110714_1612922834280.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210110739_1612922859738.JPG,일품,1
3214,치즈 두부 튀김,5,180.0,355.4,24.7,19.4,19.9,172.9,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210111559_1612923359198.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210111619_1612923379197.JPG,일품,1
3269,단호박 라타투이,4,267.1,235.4,9.1,21.7,12.5,682.6,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJeuf4,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJeug4,반찬,1
3364,느타리버섯볶음,3,60.0,51.5,3.8,2.4,3.0,158.2,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306051519_1678090519731.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306051530_1678090530556.jpg,반찬,1
849,닭고기 바비큐,1,0.0,174.7,11.9,13.1,8.5,73.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053447_1416213287870.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053447_1416213287870.jpg,반찬,1
851,닭고기 편육,1,0.0,262.0,8.3,19.4,15.5,238.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053449_1416213289103.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053449_1416213289103.jpg,반찬,1
852,돼지고기 찹쌀부침,1,0.0,343.7,48.3,13.4,10.0,120.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290025.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290025.jpg,반찬,1
853,등심 배구이,1,0.0,97.2,3.8,7.9,5.1,241.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290929.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290929.jpg,반찬,1
855,버섯소스를 곁들인 돼지 등심 스테이크,1,0.0,387.7,8.0,20.4,26.1,80.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053454_1416213294458.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053454_1416213294458.jpg,일품,1
857,쇠고기 감자찜,4,0.0,183.6,16.5,12.9,7.3,200.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053456_1416213296253.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053456_1416213296253.jpg,반찬,1
859,양송이버섯과 포도주스를 가미한 등심구이,1,0.0,182.5,15.3,11.3,10.3,163.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053458_1416213298111.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053458_1416213298111.jpg,일품,1
2980,비타 오이 물김치,6,55.0,13.46,2.99,0.34,0.02,30.88,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408013158_1554697918452.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408013200_1554697920182.jpg,반찬,1
3069,새우살토마토스튜,2,300.0,67.1,6.1,5.5,2.3,280.4,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309025909_1583733549459.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309025909_1583733549675.JPG,국&찌개,1
3072,견과류문어떡갈비,1,161.0,329.0,24.5,27.1,13.6,156.0,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102240_1584062560564.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102240_1584062560806.JPG,반찬,1
3167,배물김치,6,141.0,27.93,6.42,0.41,0.07,3.37,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125052704_1611563224561.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125052704_1611563224985.JPG,반찬,1
3168,성주참외동치미,6,201.0,37.47,8.1,0.9,0.16,80.06,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125054438_1611564278881.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210125/20210125054042_1611564042188.JPG,반찬,1
3213,애호박 순대,4,165.0,165.4,30.9,6.7,1.7,129.2,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210111134_1612923094669.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210210/20210210111156_1612923116855.JPG,일품,1
3270,버터치킨카레,2,327.0,493.1,22.4,34.3,29.6,204.5,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJewLo,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxK4VJewMn,반찬,1
3273,소고기찜과 검은콩수제비,4,342.4,264.2,16.1,30.8,8.5,437.1,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr906p,https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr908A,일품,1
861,케이준 스타일 닭고기 요리,1,0.0,303.0,4.2,19.8,22.0,62.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053459_1416213299404.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053459_1416213299404.jpg,반찬,1
863,헝가리안 폭찹,2,0.0,314.1,3.5,18.6,20.6,110.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053501_1416213301131.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053501_1416213301131.jpg,반찬,1
865,구운 닭고기 샐러드와 저나트륨 과일 드레싱,1,0.0,246.5,17.3,13.1,14.5,175.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053502_1416213302505.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053502_1416213302505.jpg,반찬,1
867,돼지고기 수육 부추부침,2,0.0,202.4,10.3,9.4,13.2,257.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053504_1416213304243.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053504_1416213304243.jpg,반찬,1
868,쇠고기 채소볶음,3,0.0,191.0,4.7,9.4,14.8,219.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305070.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305070.jpg,반찬,1
869,낙지볶음면,3,0.0,154.6,27.6,9.8,0.9,270.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305819.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305819.jpg,일품,1
871,지중해 소스를 곁들인 도미스테이크,1,0.0,290.0,7.0,23.0,13.8,81.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308021.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308021.jpg,일품,1
872,해산물 샤브샤브,2,0.0,125.0,5.8,12.0,6.1,144.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308848.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308848.jpg,국&찌개,1
873,고등어구이,1,0.0,279.9,6.3,14.7,20.3,105.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053510_1416213310332.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053510_1416213310332.jpg,반찬,1
874,골뱅이무침,6,0.0,104.0,17.5,5.1,2.4,202.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053511_1416213311553.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053511_1416213311553.jpg,반찬,1
875,굴 두부 국,2,0.0,49.5,3.5,4.8,2.8,257.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053512_1416213312256.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053512_1416213312256.jpg,국&찌개,1
3073,과일퓨레수제함박스테이크,1,112.0,166.0,14.9,11.7,6.6,377.5,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102744_1584062864601.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102744_1584062864847.JPG,반찬,1
3169,달콤과일깍두기,6,40.0,19.9,3.8,0.7,0.2,19.8,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128052409_1611822249198.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128052409_1611822249949.JPG,반찬,1
