recipe_id,sequence,description,img
721,2,2. 고사리는 4cm 가량으로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/721-2.jpg
721,3,"3.  자른 고사리는 국간장, 참기름, 마늘을 넣고 무친다",http://www.foodsafetykorea.go.kr/uploadimg/cook/721-3.jpg
721,4,"4. 양파, 홍고추, 청고추는 잘게 썬다",http://www.foodsafetykorea.go.kr/uploadimg/cook/721-4.jpg
721,5,5. 양념된 고사리는 냄비에 넣는다,http://www.foodsafetykorea.go.kr/uploadimg/cook/721-5.jpg
721,6,"6. 5의 냄비에 물을 붓고 조기, 양파, 홍고추, 청고추, 생강, 마늘, 국간장, 통깨, 참기름을 넣고 찐다",http://www.foodsafetykorea.go.kr/uploadimg/cook/721-6.jpg
722,1,1. 표고버섯의 기둥을 떼 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/722-1.jpg
722,2,"2. 버섯 기둥과 양파, 대파는 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/722-2.jpg
722,3,3. 말린 고추는 으깨준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/722-3.jpg
722,4,"4. 고기에 2, 3과 나머지 양념을 넣어 잘 치댄다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/722-4.jpg
722,5,5. 표고버섯에 양념한 고기를 채운다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/722-5.jpg
722,6,6. 찜기에 젖은 면보를 깔고 10분간 쪄 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/722-6.jpg
723,1,"1. 냄비에 물 2컵을 넣고 돼지고기, 양파, 파, 통마늘, 생강, 후춧가루를 넣고 삶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/723-1.jpg
723,2,2. 삶은 돼지고기는 2cm × 3cm × 0.3cm 가량의 크기로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/723-2.jpg
723,3,3. 참나물은 먹기 좋은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/723-3.jpg
723,4,4. 양파는 다져준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/723-4.jpg
723,5,"5.  다진양파, 설탕, 간장, 고춧가루, 올리브유, 식초, 마늘, 통깨를 넣어 샐러드드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/723-5.jpg
723,6,6. 2의 돼지고기와 3의 참나물을 그릇에 담고 샐러드드레싱을 곁들인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/723-6.jpg
724,1,1. 연근은 껍질을 벗겨 0.2 cm 길이로 얇게 썰어 물 반컵에 식초를 넣은 후 10분정도 담갔다가 물기를 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/724-1.jpg
724,2,"2. 배추, 사과, 배는 씻어 4~5cm 길이로 채썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/724-2.jpg
724,3,3. 땅콩과 호두는 칼로 굵게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/724-3.jpg
724,4,4. 연근은 팬에 현미유를 두르고 노릇노릇하게 구어 연근칩을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/724-4.jpg
724,5,"5. 홍시, 호상요구르트, 3배 식초, 소금을 섞어 홍시드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/724-5.jpg
724,6,"6. 그릇에 배추, 사과, 배, 연근칩, 땅콩, 호두를 넣고 버무린 뒤 홍시드레싱을 곁들인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/724-6.jpg
370,1,1. 실곤약은 세척해 레몬즙을 뿌려 물기를 빼준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_01.png
370,2,2. 오이는 채 썰어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_02.png
370,3,"3. 당근, 양파를 채 썰어서 냉수에 담가준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_03.png
370,4,"4. 열무김치국물과 물200g에 섞어서 국물을
만들어준다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_04.png
370,5,5. 달걀은 쪄서 반만 잘라 준비해준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_05.png
370,6,"6. 그릇에 곤약. 열무, 준비된 채소를 넣고 마지막에
국물을 넣어 완성한다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00370_06.png
371,1,1. 장어는 손질해 우유에 담가 이물질을 빼준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_01.png
371,2,"2. 더덕과 우엉은 가늘게 채 썰어 냉수에 담가
준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_02.png
371,3,3. 생강은 채 썰어 냉수에 담가준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_03.png
371,4,"4. 조림장을 만들어 더덕, 우엉, 생강을 각각
볶아 섞어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_04.png
371,5,"5. 맛간장과 발사믹식초를 졸이다가 장어를
볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_05.png
371,6,"6. 곁들이 김치를 준비하고 졸여진 뿌리채소와
장어를 섞어 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00371_06.png
372,1,"1. 망고를 먹기 좋은 크기로 자르고 소스재료로
소스를 만들어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_01.png
372,2,2. 호두를 곱게 다져준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_02.png
372,3,"3. 안심에 만들어진 소스를 발라주고 곱게 다진
호두가루를 발라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_03.png
372,4,"4. 감자, 당근, 아스파라거스는 먹기 좋은 크기로
잘라서 버터에 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_04.png
372,5,5. 호두를 발라준 안심을 구워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_05.png
372,6,"6. 남은 망고소스를 다시 졸여서 구워진 안심
위에 뿌려주고 볶은 채소랑 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00372_06.png
373,1,1. 토마토홀과 토마토는 송송 다져준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_01.png
373,2,"2. 다진양파, 다진마늘과 다진토마토를 섞어
소스를 볶아서 신맛을 날려준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_02.png
373,3,3. 푸실리는 삶아 오일에 버무려주고 볶아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_03.png
373,4,"4. 양파, 애호박, 가지, 파프리카를 먹기 좋게
잘라 팬에 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_04.png
373,5,"5. 접시에 볶아진 채소와 파스타면을 서로 다시
볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_05.png
373,6,"6. 접시에 푸슬리를 올려 셋팅하고 토마토소스를
뿌려주고 치즈가루를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00373_06.png
374,1,"1. 토마토 페이스트는 신맛이 날아가도록 볶아
준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_01.png
374,2,"2. 피망, 파프리카와 양파 , 애호박은 작은
사각형으로 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_02.png
374,3,"3. 잘라준 채소를 올리브오일에 볶은 뒤 볶아진
페이스트에 함께 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_03.png
374,4,4. 가지는 어슷하고 도톰하게 잘라준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_04.png
374,5,5. 가지를 팬에 구워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_05.png
374,6,"6. 팬에 구운 가지를 올려주고 볶아진 채소를
올려주고 다진 치즈를 뿌려서 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00374_06.png
375,1,"1. 쪽갈비는 물에 와인을 넣어 80% 이상을 삶아
냉수에 헹군다. 데쳐낸 쪽갈비를 올리브오일
과 로즈마리와 통후추를 뿌려서 구워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_01.png
375,2,2. 소스를 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_02.png
375,3,3. 레몬껍질은 채 썰어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_03.png
375,4,"4. 방울토마토는 먹기 좋게 자르고 양파도 먹기
좋게 잘라 팬에 구워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_04.png
375,5,5. 쪽갈비를 레몬껍질과 함께 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_05.png
375,6,"6. 구워진 채소에 함께 쪽갈비를 굽고 소스와
함께 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00375_06.png
376,1,1. 베이컨은 뜨거운 물에 살짝 데쳐준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00376_01.png
376,2,"2. 배춧잎 위에 깻잎 2장을 양쪽으로 깔고, 그
사이에 베이컨을 얹는 방식으로 반복하여
겹겹이 올려준 후 먹기 좋게 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00376_02.png
376,3,"3. 냄비 바닥에 끓인 무와 청경채, 숙주나물을
깔아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00376_03.png
376,4,4. 2가지 소스를 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00376_04.png
376,5,"5. 가운데 부분은 백일송이버섯으로 채워주고
먹기 직전에 만든 육수를 부어 끓여주고
소스와 함께 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00376_05.png
377,1,1. 실 곤약은 세척 후에 물기를 빼준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_01.png
377,2,2. 새우와 브로콜리는 데쳐 냉수에 헹궈 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_02.png
377,3,"3. 드라이 토마토는 물에 데쳐 준 후 송송 다져
준 후 올리브 오일에 버무려주고 생 바질은
데친 후 송송 다져준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_03.png
377,4,4. 볼에 실 곤약을 바질 페이스트에 버무려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_04.png
377,5,"5. 다져 놓은 채소와 새우, 브로콜리를 섞어
버무려준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_05.png
377,6,6. 마지막에 파마산 가루를 뿌려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00377_06.png
378,1,1. 명란은 껍질을 벗겨 송송 다져준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_01.png
378,2,"2. 달걀을 풀어서 채에 내려주고 후추로 간을
해준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_02.png
378,3,3. 달걀에 명란과 생크림을 넣어 섞어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_03.png
378,4,"4. 시금치는 데쳐서 수분을 제거 후 송송 다져
주고 토마토는 작은 사각형으로 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_04.png
378,5,"5. 팬에 기름을 두르고 달걀을 부어 반 정도
익혀준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_05.png
378,6,"6. 달걀이 반 정도 익었을 때 토마토와 시금치를
넣어 뚜껑을 덮어 익혀 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00378_06.png
379,1,"1. 양송이는 꼭지를 제거하고 밀가루를 살짝
묻혀준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_01.png
379,2,2. 청양고추를 송송 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_02.png
379,3,"3. 청양고추, 다진 돼지고기, 계란을 함께 버무려
준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_03.png
379,4,4. 양송이 소에 양념된 돼지고기를 채워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_04.png
379,5,5. 소스를 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_05.png
379,6,"6. 팬에 양송이를 구워준 후 로즈마리를 올려주고
소스와 함께 낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00379_06.png
380,1,1. 함초는 먹기 좋게 썰어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_01.png
380,2,"2. 알 배추, 무, 양파도 먹기 좋게 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_02.png
380,3,3. 오렌지주스와 유자청을 넣어 국물을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_03.png
380,4,"4. 볼에 함초, 알배추, 무를 넣어 섞고 어간장을
넣어 살짝 절여준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_04.png
380,5,5. 절여진 재료에 국물을 부어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_05.png
380,6,6. 3시간 정도 후부터 먹을 수가 있다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00380_06.png
381,1,"1. 연어는 불려준 다시마에 싸주어 24시간 염지
시켜준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_01.png
381,2,2. 잎 녹차는 물에 불려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_02.png
381,3,"3. 뒤 수분을 빼주고 팬에 올려서 연어를 약불
에서 구워내 준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_03.png
381,4,"4. 브로콜리, 호두도 먹기 좋게 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_04.png
381,5,5. 귀리와 쌀은 1시간정도 불려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_05.png
381,6,"6. 닭 육수와 미소된장을 넣어 볶아주다가 불린
쌀을 넣어 볶아주어 리조또를 완성하고 접시에
리조또를 담고 구운 연어를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00381_06.png
382,1,"1. 닭가슴살과 단호박은 사방 2.5cm 크기로
잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_01.png
382,2,"2. 양파 2가지, 색파프리카, 대파는 닭 크기와
비슷하게 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_02.png
382,3,"3. 닭가슴살과 소라살은 통후추, 올리브오일에
재워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_03.png
382,4,4. 소스를 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_04.png
382,5,5. 모든 재료를 꼬치에 꽂는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_05.png
382,6,6. 꼬치를 팬에 구워주면서 소스를 발라준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00382_06.png
383,1,"1. 닭날개를 멕시코고추와 고추가루에 설탕,
다진마늘, 후추를 넣어 밑간을 해준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_01.png
383,2,"2. 감자는 먹기 좋게 썰어 뜨거운 물에 70%
정도 익혀준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_02.png
383,3,3. 감자는 데쳐 낸 후 버터에 볶아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_03.png
383,4,"4. 브로콜리는 데치고, 사과와 토마토는 잘게
잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_04.png
383,5,"5. 냄비에 다진마늘과 다진양파를 볶아주다
토마토를 넣어 소스를 만들어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_05.png
383,6,"6. 닭날개를 팬에 구워주고 감자와 샐러드를
곁들여 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00383_06.png
384,1,"1. 카레가루를 물에 풀어서 30분 정도 숙성
시켜준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_01.png
384,2,"2. 닭가슴살은 사방 1cm 크기로 잘라주고,
칵테일새우도 세척해 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_02.png
384,3,"3. 알 마 늘 , 감자는 사 방 1 c m 길이로 잘라
물 400g에 먼저 익혀준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_03.png
384,4,"4. 방울토마토, 애호박은 사방 1cm 크기로
썰어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_04.png
384,5,"5. 끓고 있는 냄비에 풀어 놓은 카레가루를 섞어
다시 끓여준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_05.png
384,6,"6. 양파는 사방 1cm 길이로 잘라주고 끓고 있는
카레에 양파, 방울토마토, 애호박을 넣고
끓여 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00384_06.png
2963,1,"1. 닭가슴살, 두부, 소금을 믹서에 간다.",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103000_1554687000960.jpg
2963,2,"2. 1에 간 마늘과 소금, 참기름을 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103015_1554687015468.jpg
2963,3,"3. 반죽 1/3은 비트물, 1/3은 시금치물을 넣어 색을 입힌다.",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103030_1554687030209.jpg
2963,4,4. 틀에 반죽을 층층이 쌓아 모양을 만든 뒤 오븐에 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103046_1554687046659.jpg
2963,5,"5. 흑임자가루, 플레인요거트, 식초, 설탕을 섞어 드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103107_1554687067539.jpg
2963,6,6. 접시에 담고 소스와 베이비채소를 얹는다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103138_1554687098574.jpg
2964,1,1. 단호박을 잘게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103508_1554687308037.jpg
2964,2,2. 마를 0.3cm 두께로 썰어 뜨거운 물에 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103524_1554687324066.jpg
2964,3,"3. 잘게 다진 단호박에 밀가루와 찹쌀가루, 물, 소금을 넣어 반죽한다.",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103541_1554687341478.jpg
2964,4,4. 프라이팬에 식용유를 두르고 반죽을 두른다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103604_1554687364961.jpg
2964,5,5. 두른 반죽 가운데 마를 올려 부친다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103620_1554687380157.jpg
2964,6,6. 먹기 좋게 담은 후 건대추를 고명으로 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408103634_1554687394121.jpg
3010,1,1. 완두콩을 삶아 건진다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030200_1678082520663.jpg
3010,2,2. 감자는 삶은 뒤 건져 껍질을 벗긴다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030222_1678082542361.jpg
3010,3,3. 감자가 뜨거울 때 곱게 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030258_1678082578679.jpg
3010,4,4. 당근을 잘게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030319_1678082599173.jpg
3010,5,"5. 으깬 감자와 완두콩, 당근을 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030344_1678082624608.jpg
3010,6,6. 플레인요거트를 섞어 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030405_1678082645724.jpg
3098,1,"1. 당근, 오이, 표고버섯은 5cm 길이로 가늘게 채썬다.",http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113247_1584412367164.JPG
3098,2,"2. 당근, 오이, 표고버섯은 각각 살짝 볶아내어 식혀둔다.",http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113259_1584412379608.JPG
3098,3,"3. 쇠고기는 간장, 설탕, 마늘, 참기름을 넣어 밑간하여 볶아낸다.",http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113312_1584412392448.JPG
3098,4,4. 달걀은 얇게 지단을 부쳐 5cm 길이로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113329_1584412409628.JPG
3098,5,"5. 연겨자, 식초, 마늘, 설탕, 깨를 넣어 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113342_1584412422251.JPG
3098,6,6. 모든 재료를 소스에 버무린 다음 무쌈과 함께 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113356_1584412436129.JPG
3099,1,1. 통마늘과 견과류들은 먹기 좋은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113611_1584412571158.JPG
3099,2,"2. 흑마늘 진액과 간장, 물엿, 물을 넣어 흑마늘 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113624_1584412584475.JPG
3099,3,3. 대두유를 두르고 마늘을 팬에 노릇하게 구워준다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113638_1584412598283.JPG
3099,4,4. 구워진 마늘에 각종 견과류를 넣어 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113658_1584412618614.JPG
3099,5,5. 소스를 넣어 조린다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113716_1584412636861.JPG
3099,6,6. 그릇에 담고 깨를 뿌려 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/20200317/20200317113731_1584412651969.JPG
3198,1,"1. (속재료) 고구마는 쪄서 으깬 후 생크림을 넣어 부드러운 무스를 만든다.
 양파와 김치는 다지고, 기름 두른 팬에 양파를 볶아 단맛을 낸 다음 김치를 볶아 볶음 김치를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052425_1612254265580.jpg
3198,2,2. 반죽재료를 모두 넣고 1단으로 믹싱한 후 올리브유를 넣고 최종단계 직전까지 믹싱한다.,http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052445_1612254285163.jpg
3198,3,3. 1차 발효 후에 반죽을 각 100g씩 총 3개로 분할하여 둥글리기 한 후 랩을 덮어 중간발효(10분)를 해준다.,http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052504_1612254304996.jpg
3198,4,"4. 반죽에 고구마 무스 ,볶음김치을 넣어 싼 후 고구마 모양으로 만들어 준다.
★이음새가 벌어지면 구우면서 반죽이 터져지니 꼼꼼히 붙여주세요.",http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052522_1612254322095.jpg
3198,5,5. 팬닝 후 2차 발효(30분)를 한다.,http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052535_1612254335627.jpg
3198,6,"6. 윗불 160℃, 아랫불 180℃에서 15분 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/20210202/20210202052549_1612254349513.jpg
2965,1,1. 끓는 물에 한 입 크기로 썬 브로콜리를 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035056_1678085456949.jpg
2965,2,"2. 팬에 아몬드슬라이스, 캐슈넛을 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035143_1678085503782.jpg
2965,3,3. 팬에 무염버터를 녹인다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035203_1678085523804.jpg
2965,4,4. 버터가 녹으면 브로콜리를 넣어 불향이 나도록 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035225_1678085545072.jpg
2965,5,5. 구운 견과류를 넣어 볶다가 소금으로 간한다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035243_1678085563315.jpg
2965,6,6. 그릇에 담아 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306035303_1678085583790.jpg
3014,1,"1. 양상추와 그린치커리, 라디치오는 먹기 좋은 크기로 찢고, 고추는 잘게 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024821_1678340901077.jpg
3014,2,"2. 대파와 생강, 마늘은 곱게 다지고, 팬에 식용유를 두른 뒤 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024838_1678340918407.jpg
3014,3,3. 소스 재료를 넣어 약한 불에서 5분 정도 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024851_1678340931321.jpg
3014,4,4. 소스를 식힌 뒤 잘게 썬 고추를 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024904_1678340944118.jpg
3014,5,"5. 닭다리살에 옥수수전분을 묻히고, 팬에 식용유를 두른 뒤 노릇하게 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024917_1678340957864.jpg
3014,6,"6. 그릇에 손질한 채소를 깔고, 구운 닭다리살을 올린 뒤 소스와 무순을 올려 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309024936_1678340976008.jpg
3189,1,1. (속재료) 단호박은 쪄서 먹기 좋은 크기로 썰어둔다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042144_1611904904150.JPG
3189,2,"2. 통밀가루와 강력분, 전립분, 물, 소금을 섞어 5℃에서 반나절동안 1차 발효를 시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042157_1611904917199.JPG
3189,3,"3. 반죽을 썰어 모양을 잡고, 중간발효를 15분동안 한다.",http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042211_1611904931573.JPG
3189,4,4. 반죽 가운데에 썰은 단호박과 참깨를 넣고 가볍게 접어서 말아 면포에 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042224_1611904944555.JPG
3189,5,5. 굽기 전에 쿠프(칼집내기)를 한다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042241_1611904961135.JPG
3189,6,6. 230℃ 로 예열한 오븐에 넣고 스팀 후 210℃에서 25분 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129042253_1611904973344.JPG
3193,1,"1. 체 친 강력분, 박력분, 미숫가루, 베이킹파우더와 버터를 카드를 이용해 잘게 잘라 섞는다.
★ 자르듯이 섞어야 글루텐이 생기는 것을 최소화 해, 바삭한 질감을 얻을 수 있어요.",http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129045311_1611906791433.JPG
3193,2,2. 계란과 우유를 섞어 넣고 카드로 잘라 주듯이 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129045323_1611906803703.JPG
3193,3,3. 가루가 약간 보일 때쯤 건크랜베리와 호두를 넣어 같이 반죽한다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129045338_1611906818168.JPG
3193,4,4. 뭉쳐진 반죽을 비닐에 싸서 냉장고에서 1시간 이상 휴지시킨다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129045351_1611906831195.JPG
3193,5,5. 휴지시킨 반죽을 밀대로 밀어주고 여러 겹 쌓이도록 3접절이를 5회 정도 해준 후 카드로 일정하게 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129045417_1611906857326.JPG
